2021-01-16 11:52:25.820 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: liac-arff, Version: 2.5.0 found.
2021-01-16 11:52:25.820 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: lightgbm, Version: 2.3.0 found.
2021-01-16 11:52:25.820 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: markupsafe, Version: 1.1.1 found.
2021-01-16 11:52:25.821 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: msal-extensions, Version: 0.2.2 found.
2021-01-16 11:52:25.821 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: msal, Version: 1.6.0 found.
2021-01-16 11:52:25.821 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: msrest, Version: 0.6.19 found.
2021-01-16 11:52:25.821 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: msrestazure, Version: 0.6.4 found.
2021-01-16 11:52:25.821 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: ndg-httpsclient, Version: 0.5.1 found.
2021-01-16 11:52:25.821 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: nimbusml, Version: 1.8.0 found.
2021-01-16 11:52:25.822 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: numpy, Version: 1.18.5 found.
2021-01-16 11:52:25.822 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: oauthlib, Version: 3.1.0 found.
2021-01-16 11:52:25.822 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: onnx, Version: 1.7.0 found.
2021-01-16 11:52:25.822 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: onnxconverter-common, Version: 1.6.0 found.
2021-01-16 11:52:25.822 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: onnxmltools, Version: 1.4.1 found.
2021-01-16 11:52:25.822 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: onnxruntime, Version: 1.3.0 found.
2021-01-16 11:52:25.822 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: packaging, Version: 20.7 found.
2021-01-16 11:52:25.822 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: pandas, Version: 0.25.3 found.
2021-01-16 11:52:25.822 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: pathspec, Version: 0.8.1 found.
2021-01-16 11:52:25.823 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: patsy, Version: 0.5.1 found.
2021-01-16 11:52:25.823 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: pmdarima, Version: 1.1.1 found.
2021-01-16 11:52:25.823 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: portalocker, Version: 1.7.1 found.
2021-01-16 11:52:25.823 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: protobuf, Version: 3.14.0 found.
2021-01-16 11:52:25.823 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: psutil, Version: 5.7.3 found.
2021-01-16 11:52:25.823 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: py-cpuinfo, Version: 5.0.0 found.
2021-01-16 11:52:25.823 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: pyarrow, Version: 1.0.1 found.
2021-01-16 11:52:25.823 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: pyasn1, Version: 0.4.8 found.
2021-01-16 11:52:25.823 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: pycparser, Version: 2.20 found.
2021-01-16 11:52:25.823 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: pyjwt, Version: 1.7.1 found.
2021-01-16 11:52:25.824 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: pyopenssl, Version: 19.1.0 found.
2021-01-16 11:52:25.824 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: pyparsing, Version: 2.4.7 found.
2021-01-16 11:52:25.824 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: python-dateutil, Version: 2.8.1 found.
2021-01-16 11:52:25.824 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: pytz, Version: 2020.4 found.
2021-01-16 11:52:25.824 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: requests-oauthlib, Version: 1.3.0 found.
2021-01-16 11:52:25.824 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: requests, Version: 2.25.0 found.
2021-01-16 11:52:25.824 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: ruamel.yaml.clib, Version: 0.2.2 found.
2021-01-16 11:52:25.824 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: ruamel.yaml, Version: 0.16.12 found.
2021-01-16 11:52:25.824 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: s3transfer, Version: 0.3.3 found.
2021-01-16 11:52:25.825 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: scikit-learn, Version: 0.22.2.post1 found.
2021-01-16 11:52:25.825 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: scipy, Version: 1.5.2 found.
2021-01-16 11:52:25.825 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: secretstorage, Version: 3.3.0 found.
2021-01-16 11:52:25.825 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: shap, Version: 0.34.0 found.
2021-01-16 11:52:25.825 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: six, Version: 1.15.0 found.
2021-01-16 11:52:25.825 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: skl2onnx, Version: 1.4.9 found.
2021-01-16 11:52:25.825 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: sklearn-pandas, Version: 1.7.0 found.
2021-01-16 11:52:25.825 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: smart-open, Version: 1.9.0 found.
2021-01-16 11:52:25.825 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: statsmodels, Version: 0.10.2 found.
2021-01-16 11:52:25.826 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: termcolor, Version: 1.1.0 found.
2021-01-16 11:52:25.826 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: tqdm, Version: 4.54.0 found.
2021-01-16 11:52:25.826 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: typing-extensions, Version: 3.7.4.3 found.
2021-01-16 11:52:25.826 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: urllib3, Version: 1.25.11 found.
2021-01-16 11:52:25.826 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: websocket-client, Version: 0.57.0 found.
2021-01-16 11:52:25.826 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: werkzeug, Version: 1.0.1 found.
2021-01-16 11:52:25.826 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: zipp, Version: 3.4.0 found.
2021-01-16 11:52:25.826 - INFO - 5425 - azureml.automl.core.package_utilities._get_unverified_dependencies:316 - User has the following compatible packages installed:
adal==1.2.5
applicationinsights==0.11.9
azure-common==1.1.26
azure-core==1.9.0
azure-graphrbac==0.61.1
azure-identity==1.4.1
azure-mgmt-authorization==0.61.0
azure-mgmt-containerregistry==2.8.0
azure-mgmt-keyvault==2.2.0
azure-mgmt-resource==10.3.0
azure-mgmt-storage==11.2.0
azure-storage-queue==12.1.4
backports.tempfile==1.0
backports.weakref==1.0.post1
boto3==1.15.18
boto==2.49.0
botocore==1.18.18
certifi==2020.11.8
cffi==1.14.4
chardet==3.0.4
click==7.1.2
cloudpickle==1.6.0
configparser==3.7.4
contextlib2==0.6.0.post1
cryptography==3.2.1
cython==0.29.21
dill==0.3.3
distro==1.5.0
docker==4.4.0
dotnetcore2==2.1.19
fire==0.3.1
flask==1.0.3
fusepy==3.0.1
gensim==3.8.3
gunicorn==19.9.0
idna==2.10
importlib-metadata==3.1.1
interpret-community==0.15.4
interpret-core==0.2.1
isodate==0.6.0
itsdangerous==1.1.0
jeepney==0.6.0
jinja2==2.11.2
jmespath==0.10.0
joblib==0.14.1
json-logging-py==0.2
jsonpickle==1.4.2
keras2onnx==1.6.0
liac-arff==2.5.0
lightgbm==2.3.0
markupsafe==1.1.1
msal-extensions==0.2.2
msal==1.6.0
msrest==0.6.19
msrestazure==0.6.4
ndg-httpsclient==0.5.1
nimbusml==1.8.0
numpy==1.18.5
oauthlib==3.1.0
onnx==1.7.0
onnxconverter-common==1.6.0
onnxmltools==1.4.1
onnxruntime==1.3.0
packaging==20.7
pandas==0.25.3
pathspec==0.8.1
patsy==0.5.1
pmdarima==1.1.1
portalocker==1.7.1
protobuf==3.14.0
psutil==5.7.3
py-cpuinfo==5.0.0
pyarrow==1.0.1
pyasn1==0.4.8
pycparser==2.20
pyjwt==1.7.1
pyopenssl==19.1.0
pyparsing==2.4.7
python-dateutil==2.8.1
pytz==2020.4
requests-oauthlib==1.3.0
requests==2.25.0
ruamel.yaml.clib==0.2.2
ruamel.yaml==0.16.12
s3transfer==0.3.3
scikit-learn==0.22.2.post1
scipy==1.5.2
secretstorage==3.3.0
shap==0.34.0
six==1.15.0
skl2onnx==1.4.9
sklearn-pandas==1.7.0
smart-open==1.9.0
statsmodels==0.10.2
termcolor==1.1.0
tqdm==4.54.0
typing-extensions==3.7.4.3
urllib3==1.25.11
websocket-client==0.57.0
werkzeug==1.0.1
zipp==3.4.0
2021-01-16 11:52:25.826 - INFO - 5425 - azureml.automl.core.package_utilities._get_package_incompatibilities:481 - No package incompatibilities found.
2021-01-16 11:52:25.826 - INFO - 5425 - azureml.automl.core.package_utilities._log_activity:92 - ActivityCompleted: Activity=PackagesCheck, HowEnded=Success, Duration=243.02[ms]
2021-01-16 11:52:26.724 - INFO - 5425 - azureml.automl.core.package_utilities._log_activity:54 - ActivityStarted: PackagesCheck
2021-01-16 11:52:26.724 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-dataset-runtime, Version: 1.19.0.post1 found.
2021-01-16 11:52:26.725 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-telemetry, Version: 1.19.0 found.
2021-01-16 11:52:26.725 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: boto3, Version: 1.15.18 found.
2021-01-16 11:52:26.726 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-train-automl-client, Version: 1.19.0 found.
2021-01-16 11:52:26.726 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-automl-runtime, Version: 1.19.0 found.
2021-01-16 11:52:26.726 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-core, Version: 1.19.0 found.
2021-01-16 11:52:26.726 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: pandas, Version: 0.25.3 found.
2021-01-16 11:52:26.726 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: statsmodels, Version: 0.10.2 found.
2021-01-16 11:52:26.726 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: onnx, Version: 1.7.0 found.
2021-01-16 11:52:26.726 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: botocore, Version: 1.18.18 found.
2021-01-16 11:52:26.726 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: onnxmltools, Version: 1.4.1 found.
2021-01-16 11:52:26.727 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azure-storage-queue, Version: 12.1.4 found.
2021-01-16 11:52:26.727 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-interpret, Version: 1.19.0 found.
2021-01-16 11:52:26.727 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: lightgbm, Version: 2.3.0 found.
2021-01-16 11:52:26.727 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: skl2onnx, Version: 1.4.9 found.
2021-01-16 11:52:26.727 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: jinja2, Version: 2.11.2 found.
2021-01-16 11:52:26.727 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: smart-open, Version: 1.9.0 found.
2021-01-16 11:52:26.727 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: onnxconverter-common, Version: 1.6.0 found.
2021-01-16 11:52:26.727 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: scikit-learn, Version: 0.22.2.post1 found.
2021-01-16 11:52:26.728 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-telemetry, Version: 1.19.0 found.
2021-01-16 11:52:26.728 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-defaults, Version: 1.19.0 found.
2021-01-16 11:52:26.728 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: scipy, Version: 1.5.2 found.
2021-01-16 11:52:26.728 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: numpy, Version: 1.18.5 found.
2021-01-16 11:52:26.728 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: keras2onnx, Version: 1.6.0 found.
2021-01-16 11:52:26.728 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-dataset-runtime, Version: 1.19.0.post1 found.
2021-01-16 11:52:26.728 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-automl-core, Version: 1.19.0 found.
2021-01-16 11:52:26.728 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: gensim, Version: 3.8.3 found.
2021-01-16 11:52:26.729 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: sklearn-pandas, Version: 1.7.0 found.
2021-01-16 11:52:26.729 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: onnxruntime, Version: 1.3.0 found.
2021-01-16 11:52:26.729 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-telemetry, Version: 1.19.0 found.
2021-01-16 11:52:26.729 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: ipywidgets, Version: 7.5.1 found.
2021-01-16 11:52:26.729 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-core, Version: 1.19.0 found.
2021-01-16 11:52:26.729 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: werkzeug, Version: 1.0.1 found.
2021-01-16 11:52:26.729 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-dataset-runtime, Version: 1.19.0.post1 found.
2021-01-16 11:52:26.729 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: flask, Version: 1.0.3 found.
2021-01-16 11:52:26.730 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: gunicorn, Version: 19.9.0 found.
2021-01-16 11:52:26.730 - INFO - 5425 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: applicationinsights, Version: 0.11.9 found.
